,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
10,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,3,1,5,240,0,53,84,0.631,13,26,0.5,16,18,0.889,9,37,49,35,21,8,11,6,135,49.0,135.0,0,0.7272727272727273,32.0,2020-21,2021-05-05,0022000992,1,0,0.65625,0.45714285714285713,0.5522388059701493,17.333333333333332,0.6330810515959986,2.0
11,OPPONENTS, Suns,1610612756,0,1,0,0,0,1,1,4,1,5,240,0,33,79,0.418,12,32,0.375,25,29,0.862,10,20,34,19,16,9,10,3,103,34.0,103.0,0,0.5306122448979592,-32.0,2020-21,2021-05-05,0022000992,0,1,0.7352941176470589,0.6875,0.7121212121212122,-4.333333333333333,0.6096192863110157,1.0
12,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,5,1,5,240,0,44,84,0.524,20,41,0.488,15,18,0.833,5,44,54,32,18,6,11,3,123,54.0,123.0,0,0.6229508196721312,9.0,2020-21,2021-05-03,0022000978,1,0,0.6451612903225806,0.45714285714285713,0.5454545454545454,-0.6666666666666666,0.5619963730346845,2.0
13,OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,5,1,5,240,0,43,95,0.453,17,41,0.415,11,14,0.786,8,31,44,25,15,7,8,4,114,44.0,114.0,0,0.5666666666666667,-9.0,2020-21,2021-05-03,0022000978,0,1,0.5,0.6060606060606061,0.5538461538461539,6.666666666666667,0.5900476429888194,1.0
14,Atlanta,Hawks,1610612737,1,0,1,0,0,0,1,5,1,5,240,0,37,74,0.5,14,36,0.389,20,26,0.769,6,38,49,19,21,11,15,5,108,49.0,108.0,0,0.5490196078431373,11.0,2020-21,2021-05-01,0022000959,1,0,0.6333333333333333,0.45714285714285713,0.5384615384615384,-18.333333333333332,0.5071238775884185,1.0
15,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,6,1,5,240,0,40,85,0.471,6,24,0.25,11,17,0.647,8,31,45,22,22,11,13,0,97,45.0,97.0,0,0.5535714285714286,-11.0,2020-21,2021-05-01,0022000959,0,1,0.3870967741935484,0.42424242424242425,0.40625,-13.333333333333334,0.5457646766935305,1.0
16,Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,7,1,5,240,0,47,101,0.465,10,28,0.357,22,26,0.846,18,32,57,27,21,8,9,6,126,57.0,126.0,0,0.6218487394957983,22.0,2020-21,2021-04-30,0022000949,1,0,0.78125,0.5483870967741935,0.6666666666666666,32.333333333333336,0.6293960501451633,2.0
17,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,2,7,1,5,240,0,36,82,0.439,10,28,0.357,22,28,0.786,12,34,53,19,23,3,18,8,104,53.0,104.0,0,0.514018691588785,-22.0,2020-21,2021-04-30,0022000949,0,1,0.6206896551724138,0.45714285714285713,0.53125,-26.666666666666668,0.4802734977968622,2.0
18,Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,5,1,5,240,0,48,89,0.539,16,36,0.444,15,22,0.682,11,35,51,29,22,12,8,10,127,51.0,127.0,0,0.6695652173913044,44.0,2020-21,2021-04-28,0022000934,1,0,0.7741935483870968,0.5483870967741935,0.6612903225806451,12.333333333333334,0.5695490344157946,2.0
19,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,10,1,5,240,0,27,81,0.333,6,19,0.316,23,29,0.793,17,30,57,17,18,3,15,3,83,57.0,83.0,0,0.4583333333333333,-44.0,2020-21,2021-04-28,0022000934,0,1,0.6206896551724138,0.47058823529411764,0.5396825396825397,-17.0,0.48996841669255464,2.0
20,Detroit,Pistons,1610612765,1,0,1,0,0,0,0,3,1,5,240,0,40,84,0.476,9,26,0.346,11,15,0.733,8,39,50,22,16,9,14,8,100,50.0,100.0,0,0.5535714285714286,14.0,2020-21,2021-04-26,0022000916,1,0,0.42857142857142855,0.20588235294117646,0.3064516129032258,-2.3333333333333335,0.522873644507308,2.0
21,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,6,1,5,240,0,33,85,0.388,4,27,0.148,16,17,0.941,9,36,51,19,17,10,16,4,86,51.0,86.0,0,0.46846846846846846,-14.0,2020-21,2021-04-26,0022000916,0,1,0.6206896551724138,0.48484848484848486,0.5483870967741935,2.6666666666666665,0.5402209419450799,1.0
22,Atlanta,Hawks,1610612737,1,0,1,0,0,0,1,11,1,5,240,0,40,88,0.455,13,35,0.371,18,23,0.783,5,39,55,23,20,6,10,1,111,55.0,111.0,0,0.5431034482758621,7.0,2020-21,2021-04-25,0022000913,1,0,0.6206896551724138,0.5,0.5573770491803278,4.0,0.584585619122257,2.0
23,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,4,1,5,240,0,39,81,0.481,8,28,0.286,18,23,0.783,4,37,45,20,18,6,12,6,104,45.0,104.0,0,0.5412844036697247,-7.0,2020-21,2021-04-25,0022000913,0,1,0.6666666666666666,0.5666666666666667,0.6166666666666667,12.666666666666666,0.6026418879441088,1.0
24,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,6,1,5,240,0,43,80,0.538,15,35,0.429,17,19,0.895,8,30,44,24,17,12,14,2,118,44.0,118.0,0,0.6090909090909091,15.0,2020-21,2021-04-23,0022000898,1,0,0.6071428571428571,0.5,0.55,7.0,0.5823390151515151,2.0
25,OPPONENTS, Heat,1610612748,0,1,0,0,0,1,0,8,1,5,240,0,38,79,0.481,13,37,0.351,14,16,0.875,6,24,38,24,18,10,13,5,103,38.0,103.0,0,0.5636363636363636,-15.0,2020-21,2021-04-23,0022000898,0,1,0.5666666666666667,0.4666666666666667,0.5166666666666667,9.0,0.5888257575757575,2.0
26,New York,Knicks,1610612752,1,0,1,0,0,0,3,8,1,5,265,0,49,91,0.538,19,35,0.543,20,25,0.8,8,41,57,29,19,8,17,3,137,57.0,137.0,1,0.6046511627906976,10.0,2020-21,2021-04-21,0022000886,1,0,0.6666666666666666,0.43333333333333335,0.55,10.666666666666666,0.5932402525314285,1.0
27,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,9,1,5,265,0,49,102,0.48,12,34,0.353,17,24,0.708,12,29,50,28,18,10,10,3,127,50.0,127.0,0,0.6015625,-10.0,2020-21,2021-04-21,0022000886,0,1,0.5925925925925926,0.5,0.5423728813559322,6.0,0.5799259960718294,1.0
28,Atlanta,Hawks,1610612737,1,0,1,0,0,0,1,3,1,5,240,0,39,94,0.415,9,34,0.265,25,29,0.862,18,47,68,20,22,6,14,3,112,68.0,112.0,0,0.5363636363636364,16.0,2020-21,2021-04-20,0022000876,1,0,0.5925925925925926,0.5161290322580645,0.5517241379310345,5.666666666666667,0.5622960181957232,2.0
29,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,12,1,5,240,0,34,86,0.395,8,37,0.216,20,29,0.69,6,34,52,13,19,11,10,3,96,52.0,96.0,0,0.4563106796116505,-16.0,2020-21,2021-04-20,0022000876,0,1,0.3333333333333333,0.2857142857142857,0.3103448275862069,-10.333333333333334,0.5158421219620535,2.0
30,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,6,1,5,240,0,45,92,0.489,13,32,0.406,26,34,0.765,14,37,57,20,19,8,10,7,129,57.0,129.0,0,0.6018518518518519,12.0,2020-21,2021-04-18,0022000861,1,0,0.5769230769230769,0.5161290322580645,0.543859649122807,2.0,0.5666913225910276,3.0
31,OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,7,1,5,240,0,45,92,0.489,10,32,0.313,17,20,0.85,8,33,48,33,27,7,12,5,117,48.0,117.0,0,0.6046511627906976,-12.0,2020-21,2021-04-18,0022000861,0,1,0.36,0.5483870967741935,0.4642857142857143,-4.0,0.5751437859464866,2.0
32,Atlanta,Hawks,1610612737,0,1,0,1,0,0,1,7,1,5,240,0,39,86,0.453,14,34,0.412,17,19,0.895,8,31,46,23,15,5,12,4,109,46.0,109.0,0,0.5486725663716814,-11.0,2020-21,2021-04-15,0022000840,1,0,0.56,0.5161290322580645,0.5357142857142857,-0.6666666666666666,0.5528556478358125,2.0
33,OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,6,1,5,240,0,46,95,0.484,16,43,0.372,12,17,0.706,14,37,57,25,16,8,9,1,120,57.0,120.0,0,0.6173913043478261,11.0,2020-21,2021-04-15,0022000840,0,1,0.6923076923076923,0.5862068965517241,0.6363636363636364,24.333333333333332,0.588434021618551,1.0
34,Toronto,Raptors,1610612761,0,1,0,1,0,0,0,6,1,5,240,0,42,88,0.477,10,39,0.256,9,13,0.692,6,36,48,16,19,7,13,4,103,48.0,103.0,0,0.5225225225225225,-5.0,2020-21,2021-04-13,0022000824,1,0,0.4230769230769231,0.3448275862068966,0.38181818181818183,3.0,0.5436362366594925,2.0
35,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,1,14,1,5,240,0,40,84,0.476,13,30,0.433,15,22,0.682,8,31,53,21,16,7,14,2,108,53.0,108.0,0,0.5495495495495496,5.0,2020-21,2021-04-13,0022000824,0,1,0.5833333333333334,0.5161290322580645,0.5454545454545454,7.0,0.5842505066642998,2.0
36,Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,5,1,5,240,0,37,80,0.463,15,43,0.349,12,14,0.857,6,32,43,28,14,5,12,5,101,43.0,101.0,0,0.5701754385964912,-4.0,2020-21,2021-04-11,0022000805,1,0,0.5652173913043478,0.4827586206896552,0.5192307692307693,5.0,0.5747201336675021,2.0
37,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,1,11,1,5,240,0,38,84,0.452,17,39,0.436,12,16,0.75,7,34,52,27,11,7,12,1,105,52.0,105.0,0,0.5603448275862069,4.0,2020-21,2021-04-11,0022000805,0,1,0.5833333333333334,0.5,0.5370370370370371,-0.6666666666666666,0.5934792476003578,2.0
38,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,5,1,5,240,0,47,84,0.56,7,27,0.259,19,23,0.826,6,35,46,25,14,7,9,4,120,46.0,120.0,0,0.6428571428571429,12.0,2020-21,2021-04-09,0022000791,1,0,0.5833333333333334,0.4827586206896552,0.5283018867924528,3.3333333333333335,0.6072876089064304,2.0
39,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,3,1,5,240,0,41,86,0.477,13,33,0.394,13,14,0.929,8,30,41,25,17,6,13,1,108,41.0,108.0,0,0.5689655172413793,-12.0,2020-21,2021-04-09,0022000791,0,1,0.38461538461538464,0.48,0.43137254901960786,4.333333333333333,0.5926329009729171,1.0
40,Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,6,1,5,240,0,45,101,0.446,10,28,0.357,13,15,0.867,11,31,48,26,19,5,7,3,113,48.0,113.0,0,0.5772357723577236,-18.0,2020-21,2021-04-07,0022000780,1,0,0.5652173913043478,0.4827586206896552,0.5192307692307693,1.3333333333333333,0.5644304660492875,1.0
41,OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,0,0,1,5,240,0,48,89,0.539,17,40,0.425,18,21,0.857,11,43,54,30,17,5,14,5,131,54.0,131.0,0,0.639344262295082,18.0,2020-21,2021-04-07,0022000780,0,1,0.46153846153846156,0.6086956521739131,0.5306122448979592,15.333333333333334,0.6298566574712802,1.0
42,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,7,1,5,240,0,44,88,0.5,20,31,0.645,15,22,0.682,10,32,49,24,23,7,11,6,123,49.0,123.0,0,0.6017699115044248,16.0,2020-21,2021-04-06,0022000770,1,0,0.5909090909090909,0.4827586206896552,0.5294117647058824,15.0,0.5758752912413411,2.0
43,OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,0,14,1,5,240,0,37,91,0.407,12,38,0.316,21,28,0.75,16,33,63,24,15,7,14,7,107,63.0,107.0,0,0.5398230088495575,-16.0,2020-21,2021-04-06,0022000770,0,1,0.5185185185185185,0.34782608695652173,0.44,-10.666666666666666,0.5420099684670939,2.0
44,Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,9,1,5,240,0,35,81,0.432,12,32,0.375,35,45,0.778,10,39,58,19,19,10,15,3,117,58.0,117.0,0,0.5142857142857142,6.0,2020-21,2021-04-04,0022000759,1,0,0.5714285714285714,0.4827586206896552,0.52,11.333333333333334,0.5752853207398662,2.0
45,OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,8,1,5,240,0,43,92,0.467,10,40,0.25,15,21,0.714,9,36,53,25,26,12,16,6,111,53.0,111.0,0,0.5483870967741935,-6.0,2020-21,2021-04-04,0022000759,0,1,0.6086956521739131,0.3333333333333333,0.46,-22.0,0.49076556828840584,2.0
46,New Orleans,Pelicans,1610612740,0,1,0,1,0,0,0,10,1,5,240,0,38,88,0.432,8,29,0.276,19,23,0.826,5,29,44,22,18,7,15,6,103,44.0,103.0,0,0.5,-23.0,2020-21,2021-04-02,0022000742,1,0,0.5185185185185185,0.3333333333333333,0.4375,-7.333333333333333,0.5347381376793141,1.0
47,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,12,1,5,240,0,49,87,0.563,13,29,0.448,15,21,0.714,6,36,54,25,23,10,15,9,126,54.0,126.0,0,0.6115702479338843,23.0,2020-21,2021-04-02,0022000742,0,1,0.55,0.4827586206896552,0.5102040816326531,7.0,0.6078797378170419,1.0
48,San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,9,1,5,290,0,49,110,0.445,13,40,0.325,18,24,0.75,11,35,55,25,22,8,6,6,129,55.0,129.0,0,0.5692307692307692,-5.0,2020-21,2021-04-01,0022000735,1,0,0.4444444444444444,0.631578947368421,0.5217391304347826,-2.6666666666666665,0.5914066962434371,1.0
49,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,10,1,5,290,0,50,100,0.5,13,24,0.542,21,26,0.808,10,47,67,28,22,3,12,9,134,67.0,134.0,0,0.6,5.0,2020-21,2021-04-01,0022000735,0,1,0.55,0.4642857142857143,0.5,-8.666666666666666,0.5770999115826702,2.0
50,Phoenix,Suns,1610612756,1,0,1,0,0,0,1,8,1,5,240,0,45,88,0.511,12,32,0.375,15,18,0.833,11,38,57,27,14,6,14,1,117,57.0,117.0,0,0.6101694915254238,7.0,2020-21,2021-03-30,0022000171,1,0,0.6666666666666666,0.7272727272727273,0.6956521739130435,5.0,0.5554338556657074,2.0
51,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,3,1,5,240,0,41,85,0.482,13,32,0.406,15,21,0.714,6,30,39,30,17,9,7,1,110,39.0,110.0,0,0.6120689655172413,-7.0,2020-21,2021-03-30,0022000171,0,1,0.55,0.4444444444444444,0.48936170212765956,-5.0,0.5964731309558895,2.0
52,Denver,Nuggets,1610612743,1,0,1,0,0,0,0,6,1,5,240,0,50,92,0.543,15,36,0.417,11,16,0.688,15,34,55,32,15,7,10,3,126,55.0,126.0,0,0.6890756302521008,24.0,2020-21,2021-03-28,0022000705,1,0,0.5909090909090909,0.625,0.6086956521739131,1.6666666666666667,0.6279969614964629,2.0
53,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,4,1,5,240,0,36,76,0.474,12,34,0.353,18,21,0.857,2,29,35,18,16,7,12,3,102,35.0,102.0,0,0.5192307692307693,-24.0,2020-21,2021-03-28,0022000705,0,1,0.55,0.46153846153846156,0.5,-3.3333333333333335,0.5783475783475783,2.0
54,Golden State,Warriors,1610612744,0,1,0,1,0,0,1,5,1,5,240,0,39,79,0.494,12,28,0.429,18,26,0.692,5,28,38,29,22,7,13,4,108,38.0,108.0,0,0.5862068965517241,-16.0,2020-21,2021-03-26,0022000692,1,0,0.5909090909090909,0.375,0.4782608695652174,-16.0,0.5646025430508189,1.0
55,OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,8,1,5,240,0,46,84,0.548,13,33,0.394,19,24,0.792,8,37,53,31,23,6,10,5,124,53.0,124.0,0,0.6581196581196581,16.0,2020-21,2021-03-26,0022000692,0,1,0.55,0.48,0.5111111111111111,1.6666666666666667,0.602801519468186,2.0
56,Sacramento,Kings,1610612758,1,0,1,0,0,0,0,3,1,5,240,0,40,84,0.476,10,30,0.333,20,22,0.909,12,30,45,21,16,5,16,6,110,45.0,110.0,0,0.5596330275229358,2.0,2020-21,2021-03-24,0022000677,1,0,0.45454545454545453,0.4090909090909091,0.4318181818181818,-2.6666666666666665,0.5806795659111613,2.0
57,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,7,1,5,240,0,41,85,0.482,7,25,0.28,19,23,0.826,11,31,49,17,20,5,13,3,108,49.0,108.0,0,0.5576923076923077,-2.0,2020-21,2021-03-24,0022000677,0,1,0.55,0.4583333333333333,0.5,-2.0,0.5702099092903691,2.0
58,LA,Clippers,1610612746,1,0,1,0,0,0,0,3,1,5,240,0,42,85,0.494,17,38,0.447,18,20,0.9,8,36,47,26,16,4,8,7,119,47.0,119.0,0,0.6126126126126126,9.0,2020-21,2021-03-22,0022000660,1,0,0.7142857142857143,0.5652173913043478,0.6363636363636364,6.666666666666667,0.5846582249814262,2.0
59,OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,6,1,5,240,0,43,95,0.453,12,34,0.353,12,16,0.75,15,33,54,21,18,3,7,3,110,54.0,110.0,0,0.5925925925925926,-9.0,2020-21,2021-03-22,0022000660,0,1,0.55,0.4782608695652174,0.5116279069767442,6.333333333333333,0.5854144017675887,2.0
